PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply800,Luka,Sučić,Croatia,2002-09-08,RB Salzburg,21.0,Midfielder,185.0,71.0,L
ply801,Samson,Tijani,Nigeria,2002-05-17,RB Salzburg,44.0,Midfielder,170.0,63.0,R
ply802,Chikwubuike,Adamu,Austria,2001-06-06,RB Salzburg,9.0,Forward,182.0,79.0,R
ply803,,Fernando,Brazil,1999-03-01,RB Salzburg,11.0,Forward,176.0,72.0,R
ply804,Sékou,Koïta,Mali,1999-11-28,RB Salzburg,20.0,Forward,173.0,66.0,L
ply805,Dominik,Lechner,Austria,2005-04-01,RB Salzburg,14.0,Forward,,,
ply806,Noah,Okafor,Switzerland,2000-05-24,RB Salzburg,77.0,Forward,185.0,85.0,R
ply807,Benjamin,Šeško,Slovenia,2003-05-31,RB Salzburg,30.0,Forward,193.0,77.0,R
ply808,Roko,Šimić,Croatia,2003-09-10,RB Salzburg,23.0,Forward,190.0,,R
ply809,Herbert,Ilsanker,Austria,1967-05-24,RB Salzburg,,Goalkeeping,195.0,90.0,R
ply810,Michael,Berktold,Austria,1980-09-30,RB Salzburg,,Athletic,,,
ply811,Thibaut,Courtois,Belgium,1992-05-11,Real Madrid,1.0,Goalkeeper,200.0,96.0,L
ply812,Diego,Piñeiro,Spain,2004-02-13,Real Madrid,38.0,Goalkeeper,183.0,69.0,
ply813,Lucas,Cañizares,Spain,2002-05-10,Real Madrid,30.0,Goalkeeper,187.0,81.0,R
ply814,Luis,López,Spain,2001-05-08,Real Madrid,26.0,Goalkeeper,193.0,84.0,L
ply815,Andriy,Lunin,Ukraine,1999-02-11,Real Madrid,13.0,Goalkeeper,191.0,84.0,R
ply816,David,Alaba,Austria,1992-06-24,Real Madrid,4.0,Defender,180.0,78.0,L
ply817,Álvaro,Odriozola,Spain,1995-12-14,Real Madrid,16.0,Defender,176.0,66.0,R
ply818,Dani,Carvajal,Spain,1992-01-11,Real Madrid,2.0,Defender,173.0,74.0,R
ply819,Eder,Militão,Brazil,1998-01-18,Real Madrid,3.0,Defender,186.0,78.0,R
ply820,Jesús,Vallejo,Spain,1997-01-05,Real Madrid,5.0,Defender,184.0,79.0,R
ply821,Ferland,Mendy,France,1995-06-08,Real Madrid,23.0,Defender,180.0,73.0,L
ply822,,Nacho,Spain,1990-01-18,Real Madrid,6.0,Defender,180.0,76.0,R
ply824,Antonio,Rüdiger,Germany,1993-03-03,Real Madrid,22.0,Defender,190.0,85.0,R
ply825,Eduardo,Camavinga,France,2002-11-10,Real Madrid,12.0,Midfielder,182.0,68.0,L
ply826,Dani,Ceballos,Spain,1996-08-07,Real Madrid,19.0,Midfielder,179.0,71.0,R
ply827,Toni,Kroos,Germany,1990-01-04,Real Madrid,8.0,Midfielder,183.0,76.0,R
ply828,Luka,Modrić,Croatia,1985-09-09,Real Madrid,10.0,Midfielder,172.0,66.0,
ply829,Aurélien,Tchouaméni,France,2000-01-27,Real Madrid,18.0,Midfielder,188.0,81.0,R
ply830,Federico,Valverde,Uruguay,1998-07-22,Real Madrid,15.0,Midfielder,182.0,78.0,R
ply831,Karim,Benzema,France,1987-12-19,Real Madrid,9.0,Forward,185.0,81.0,R
ply832,Eden,Hazard,Belgium,1991-01-07,Real Madrid,7.0,Forward,175.0,74.0,R
ply833,Lucas,Vázquez,Spain,1991-07-01,Real Madrid,17.0,Forward,173.0,71.0,R
ply834,Marco,Asensio,Spain,1996-01-21,Real Madrid,11.0,Forward,182.0,76.0,L
ply835,,Mariano,Dom. Republic,1993-08-01,Real Madrid,24.0,Forward,180.0,76.0,R
ply836,,Rodrygo,Brazil,2001-01-09,Real Madrid,21.0,Forward,174.0,64.0,R
ply837,Vinícius,Júnior,Brazil,2000-07-12,Real Madrid,20.0,Forward,176.0,73.0,R
ply838,Lluís,Llopis,Spain,1964-11-26,Real Madrid,,Goalkeeping,,,
ply839,Antonio,Pintus,Italy,1962-09-26,Real Madrid,,Athletic,,,
ply840,Alberto,Flores,Spain,2003-11-10,Sevilla FC,31.0,Goalkeeper,186.0,,
ply841,,Bono,Morocco,1991-04-05,Sevilla FC,13.0,Goalkeeper,192.0,78.0,L
ply842,Marko,Dmitrović,Serbia,1992-01-24,Sevilla FC,1.0,Goalkeeper,189.0,94.0,L
ply843,Marcos,Acuña,Argentina,1991-10-28,Sevilla FC,19.0,Defender,172.0,69.0,L
ply844,Alex,Telles,Brazil,1992-12-15,Sevilla FC,3.0,Defender,181.0,71.0,L
ply845,Jesús,Navas,Spain,1985-11-21,Sevilla FC,16.0,Defender,172.0,60.0,R
ply846,José,Ángel,Spain,2002-01-29,Sevilla FC,30.0,Defender,184.0,80.0,R
ply847,Kike,Salas,Spain,2002-04-23,Sevilla FC,29.0,Defender,186.0,,L
ply848,,Marcão,Brazil,1996-06-05,Sevilla FC,23.0,Defender,185.0,80.0,L
ply849,Gonzalo,Montiel,Argentina,1997-01-01,Sevilla FC,2.0,Defender,176.0,70.0,R
ply850,Tanguy,Nianzou,France,2002-06-07,Sevilla FC,14.0,Defender,191.0,85.0,R
ply851,Pablo,Pérez,Spain,2001-08-18,Sevilla FC,26.0,Defender,174.0,70.0,L
ply852,Karim,Rekik,Netherlands,1994-12-02,Sevilla FC,4.0,Defender,186.0,84.0,L
ply853,Thomas,Delaney,Denmark,1991-09-03,Sevilla FC,18.0,Midfielder,182.0,79.0,L
ply854,,Fernando,Brazil,1987-07-25,Sevilla FC,20.0,Midfielder,183.0,70.0,R
ply1,Sebastiano,Desplanches,Italy,2003-03-11,AC Milan,91.0,Goalkeeper,188.0,78.0,L
ply2,Andreas,Jungdal,Denmark,2002-02-22,AC Milan,96.0,Goalkeeper,195.0,82.0,R
ply3,Mike,Maignan,France,1995-07-03,AC Milan,16.0,Goalkeeper,191.0,80.0,R
ply4,Antonio,Mirante,Italy,1983-07-08,AC Milan,83.0,Goalkeeper,193.0,79.0,R
ply5,Lapo,Nava,Italy,2004-01-22,AC Milan,92.0,Goalkeeper,189.0,70.0,R
ply6,Ciprian,Tătăruşanu,Romania,1986-02-09,AC Milan,1.0,Goalkeeper,198.0,90.0,R
ply7,Fodé,Ballo-Touré,Senegal,1997-01-03,AC Milan,5.0,Defender,182.0,70.0,L
ply8,Davide,Calabria,Italy,1996-12-06,AC Milan,2.0,Defender,177.0,77.0,R
ply9,Sergiño,Dest,USA,2000-11-03,AC Milan,21.0,Defender,175.0,62.0,R
ply10,Alessandro,Florenzi,Italy,1991-03-11,AC Milan,25.0,Defender,173.0,67.0,R
ply11,Matteo,Gabbia,Italy,1999-10-21,AC Milan,46.0,Defender,186.0,78.0,R
ply12,Theo,Hernández,France,1997-10-06,AC Milan,19.0,Defender,184.0,81.0,L
ply13,Pierre,Kalulu,France,2000-06-05,AC Milan,20.0,Defender,179.0,69.0,R
ply14,Simon,Kjær,Denmark,1989-03-26,AC Milan,24.0,Defender,191.0,82.0,R
ply15,Malick,Thiaw,Germany,2001-08-08,AC Milan,28.0,Defender,194.0,80.0,
ply16,Fikayo,Tomori,England,1997-12-19,AC Milan,23.0,Defender,184.0,78.0,R
ply17,Yacine,Adli,France,2000-07-29,AC Milan,7.0,Midfielder,186.0,73.0,R
ply18,Tiemoué,Bakayoko,France,1994-08-17,AC Milan,14.0,Midfielder,189.0,77.0,R
ply19,Ismaël,Bennacer,Algeria,1997-12-01,AC Milan,4.0,Midfielder,175.0,70.0,L
ply20,Brahim,Díaz,Spain,1999-08-03,AC Milan,10.0,Midfielder,171.0,68.0,
ply21,Charles De,Ketelaere,Belgium,2001-03-10,AC Milan,90.0,Midfielder,192.0,74.0,L
ply22,Rade,Krunić,Bosnia-Herzegovina,1993-10-07,AC Milan,33.0,Midfielder,184.0,74.0,R
ply23,Tommaso,Pobega,Italy,1999-07-15,AC Milan,32.0,Midfielder,188.0,75.0,
ply24,Sandro,Tonali,Italy,2000-05-08,AC Milan,8.0,Midfielder,181.0,79.0,R
ply25,Aster,Vranckx,Belgium,2002-10-04,AC Milan,40.0,Midfielder,183.0,78.0,R
ply26,Olivier,Giroud,France,1986-09-30,AC Milan,9.0,Forward,193.0,91.0,L
ply27,Zlatan,Ibrahimović,Sweden,1981-10-03,AC Milan,11.0,Forward,195.0,95.0,
ply28,Marko,Lazetić,Serbia,2004-01-22,AC Milan,22.0,Forward,190.0,79.0,R
ply29,Junior,Messias,Brazil,1991-05-13,AC Milan,30.0,Forward,174.0,70.0,L
ply30,Divock,Origi,Belgium,1995-04-18,AC Milan,27.0,Forward,185.0,75.0,R
ply31,Rafael,Leão,Portugal,1999-06-10,AC Milan,17.0,Forward,188.0,81.0,R
ply32,Ante,Rebić,Croatia,1993-09-21,AC Milan,12.0,Forward,185.0,78.0,R
ply33,Alexis,Saelemaekers,Belgium,1999-06-27,AC Milan,56.0,Forward,180.0,72.0,R
ply34,Jay,Gorter,Netherlands,2000-05-30,AFC Ajax,16.0,Goalkeeper,190.0,,R
ply35,Remko,Pasveer,Netherlands,1983-11-08,AFC Ajax,22.0,Goalkeeper,187.0,88.0,R
ply36,Maarten,Stekelenburg,Netherlands,1982-09-22,AFC Ajax,1.0,Goalkeeper,197.0,84.0,R
ply37,Youri,Baas,Netherlands,2003-03-17,AFC Ajax,25.0,Defender,182.0,71.0,L
ply38,Calvin,Bassey,Nigeria,1999-12-31,AFC Ajax,3.0,Defender,185.0,76.0,L
ply39,Daley,Blind,Netherlands,1990-03-09,AFC Ajax,17.0,Defender,180.0,72.0,L
ply40,Ahmetcan,Kaplan,Turkey,2003-01-16,AFC Ajax,13.0,Defender,190.0,72.0,L
ply41,Lisandro,Magallán,Argentina,1993-09-27,AFC Ajax,29.0,Defender,185.0,79.0,R
ply42,Kik,Pierie,Netherlands,2000-07-20,AFC Ajax,39.0,Defender,183.0,72.0,L
ply43,Youri,Regeer,Netherlands,2003-08-18,AFC Ajax,26.0,Defender,177.0,,R
ply44,Devyne,Rensch,Netherlands,2003-01-18,AFC Ajax,15.0,Defender,179.0,,
ply45,Jorge,Sánchez,Mexico,1997-12-10,AFC Ajax,19.0,Defender,175.0,71.0,R
ply46,Jurriën,Timber,Netherlands,2001-06-17,AFC Ajax,2.0,Defender,179.0,62.0,R
ply47,Owen,Wijndal,Netherlands,1999-11-28,AFC Ajax,5.0,Defender,176.0,65.0,L
ply48,Edson,Álvarez,Mexico,1997-10-24,AFC Ajax,4.0,Midfielder,187.0,72.0,R
ply49,Steven,Berghuis,Netherlands,1991-12-19,AFC Ajax,23.0,Midfielder,182.0,75.0,L
ply50,Kian,Fitz-Jim,Netherlands,2003-07-05,AFC Ajax,28.0,Midfielder,,,R
ply51,Florian,Grillitsch,Austria,1995-08-07,AFC Ajax,21.0,Midfielder,187.0,77.0,R
ply52,Davy,Klaassen,Netherlands,1993-02-21,AFC Ajax,6.0,Midfielder,179.0,70.0,R
ply53,Kenneth,Taylor,Netherlands,2002-05-16,AFC Ajax,8.0,Midfielder,182.0,66.0,L
ply54,Steven,Bergwijn,Netherlands,1997-10-08,AFC Ajax,7.0,Forward,178.0,69.0,R
ply55,Brian,Brobbey,Netherlands,2002-02-01,AFC Ajax,9.0,Forward,180.0,72.0,R
ply56,Francisco,Conceição,Portugal,2002-12-14,AFC Ajax,35.0,Forward,170.0,60.0,L
ply57,Mohammed,Kudus,Ghana,2000-08-02,AFC Ajax,20.0,Forward,177.0,70.0,L
ply58,Lorenzo,Lucca,Italy,2000-09-10,AFC Ajax,18.0,Forward,201.0,80.0,R
ply59,Lucas,Ocampos,Argentina,1994-07-11,AFC Ajax,11.0,Forward,187.0,84.0,
ply60,Dušan,Tadić,Serbia,1988-11-20,AFC Ajax,10.0,Forward,181.0,76.0,L
ply61,Anton,Scheutjens,Netherlands,1968-05-01,AFC Ajax,,Goalkeeping,183.0,81.0,
ply62,Tommaso,Bertini,Italy,2004-01-13,Atalanta,47.0,Goalkeeper,188.0,,R
ply63,Juan,Musso,Argentina,1994-05-06,Atalanta,1.0,Goalkeeper,191.0,93.0,R
ply64,Francesco,Rossi,Italy,1991-04-27,Atalanta,31.0,Goalkeeper,193.0,83.0,R
ply65,Marco,Sportiello,Italy,1992-05-10,Atalanta,57.0,Goalkeeper,192.0,87.0,R
ply66,Merih,Demiral,Turkey,1998-03-05,Atalanta,28.0,Defender,192.0,87.0,R
ply67,Berat,Djimsiti,Albania,1993-02-19,Atalanta,19.0,Defender,191.0,83.0,R
ply68,Hans,Hateboer,Netherlands,1994-01-09,Atalanta,33.0,Defender,187.0,74.0,R
ply69,Joakim,Mæhle,Denmark,1997-05-20,Atalanta,3.0,Defender,185.0,79.0,R
ply70,Caleb,Okoli,Italy,2001-07-13,Atalanta,5.0,Defender,189.0,72.0,R
ply71,José,Palomino,Argentina,1990-01-05,Atalanta,6.0,Defender,188.0,87.0,L
ply72,Matteo,Ruggeri,Italy,2002-07-11,Atalanta,22.0,Defender,187.0,69.0,L
ply73,Giorgio,Scalvini,Italy,2003-12-11,Atalanta,42.0,Defender,194.0,76.0,R
ply74,Brandon,Soppy,France,2002-02-21,Atalanta,93.0,Defender,181.0,80.0,R
ply75,Rafael,Tolói,Italy,1990-10-10,Atalanta,2.0,Defender,185.0,75.0,R
ply76,Davide,Zappacosta,Italy,1992-06-11,Atalanta,77.0,Defender,182.0,70.0,R
ply77,Marten de,Roon,Netherlands,1991-03-29,Atalanta,15.0,Midfielder,185.0,76.0,R
ply78,,Éderson,Brazil,1999-07-07,Atalanta,13.0,Midfielder,185.0,86.0,R
ply79,Teun,Koopmeiners,Netherlands,1998-02-28,Atalanta,7.0,Midfielder,184.0,77.0,L
ply80,Ruslan,Malinovskiy,Ukraine,1993-05-04,Atalanta,18.0,Midfielder,181.0,79.0,L
ply81,Mario,Pašalić,Croatia,1995-02-09,Atalanta,88.0,Midfielder,189.0,82.0,R
ply82,Nadir,Zortea,Italy,1999-06-19,Atalanta,21.0,Midfielder,176.0,65.0,R
ply83,Jérémie,Boga,Ivory Coast,1997-01-03,Atalanta,10.0,Forward,174.0,68.0,R
ply84,Rasmus,Højlund,Denmark,2003-02-04,Atalanta,17.0,Forward,185.0,,L
ply85,Ademola,Lookman,Nigeria,1997-10-20,Atalanta,11.0,Forward,174.0,71.0,R
ply86,Luis,Muriel,Colombia,1991-04-16,Atalanta,9.0,Forward,179.0,75.0,R
ply87,Duván,Zapata,Colombia,1991-04-01,Atalanta,91.0,Forward,189.0,88.0,R
ply89,Ivo,Grbić,Croatia,1996-01-18,Atlético Madrid,1.0,Goalkeeper,195.0,83.0,R
ply90,Jan,Oblak,Slovenia,1993-01-07,Atlético Madrid,13.0,Goalkeeper,188.0,87.0,R
ply91,Sergio,Mestre,Spain,2005-02-13,Atlético Madrid,51.0,Goalkeeper,,,
ply92,Adrián,Corral,Spain,2003-01-05,Atlético Madrid,48.0,Defender,183.0,77.0,L
ply93,Santiago,Arias,Colombia,1992-01-13,Atlético Madrid,,Defender,177.0,72.0,R
ply94,Felipe,Monteiro,Brazil,1989-05-16,Atlético Madrid,18.0,Defender,190.0,84.0,R
ply95,Fran,González,Spain,1998-08-13,Atlético Madrid,38.0,Defender,190.0,,R
ply96,José,Giménez,Uruguay,1995-01-20,Atlético Madrid,2.0,Defender,185.0,80.0,R
ply97,Ibrahima,Cámara,Spain,2003-01-18,Atlético Madrid,47.0,Defender,180.0,75.0,
ply98,Marco,Moreno,Spain,2001-02-20,Atlético Madrid,36.0,Defender,191.0,,R
ply99,Mario,Hermoso,Spain,1995-06-18,Atlético Madrid,22.0,Defender,184.0,76.0,L
ply100,Nahuel,Molina,Argentina,1998-04-06,Atlético Madrid,16.0,Defender,175.0,72.0,R
ply101,,Reguilón,Spain,1996-12-16,Atlético Madrid,3.0,Defender,178.0,68.0,L
ply102,,Reinildo,Mozambique,1994-01-21,Atlético Madrid,23.0,Defender,180.0,73.0,L
ply103,Stefan,Savić,Montenegro,1991-01-08,Atlético Madrid,15.0,Defender,187.0,80.0,R
ply104,Sergio,Diez,Spain,2003-07-28,Atlético Madrid,30.0,Defender,180.0,75.0,R
ply105,Axel,Witsel,Belgium,1989-01-12,Atlético Madrid,20.0,Defender,186.0,81.0,R
ply106,Alberto,Moreno,Spain,2002-04-19,Atlético Madrid,32.0,Midfielder,,,
ply107,Yannick,Carrasco,Belgium,1993-09-04,Atlético Madrid,21.0,Midfielder,181.0,73.0,R
ply108,Rodrigo de,Paul,Argentina,1994-05-24,Atlético Madrid,5.0,Midfielder,180.0,70.0,R
ply109,,Koke,Spain,1992-01-08,Atlético Madrid,6.0,Midfielder,176.0,75.0,R
ply110,Geoffrey,Kondogbia,Central Afr. Republic,1993-02-15,Atlético Madrid,4.0,Midfielder,188.0,76.0,L
ply111,Thomas,Lemar,France,1995-11-12,Atlético Madrid,11.0,Midfielder,171.0,66.0,L
ply112,Marcos,Llorente,Spain,1995-01-30,Atlético Madrid,14.0,Midfielder,184.0,74.0,R
ply113,,Saúl,Spain,1994-11-21,Atlético Madrid,17.0,Midfielder,184.0,77.0,L
ply114,Ángel,Correa,Argentina,1995-03-09,Atlético Madrid,10.0,Forward,171.0,70.0,R
ply115,Antoine,Griezmann,France,1991-03-21,Atlético Madrid,8.0,Forward,176.0,73.0,L
ply116,João,Félix,Portugal,1999-11-10,Atlético Madrid,7.0,Forward,181.0,72.0,
ply117,Matheus,Cunha,Brazil,1999-05-27,Atlético Madrid,9.0,Forward,184.0,75.0,R
ply118,Álvaro,Morata,Spain,1992-10-23,Atlético Madrid,19.0,Forward,187.0,82.0,R
ply119,Pablo,Vercellone,Argentina,1968-04-24,Atlético Madrid,,Goalkeeping,,,
ply120,Óscar,Ortega,Uruguay,1958-03-29,Atlético Madrid,,Athletic,,,
ply121,Óscar,Pitillas,Spain,1971-10-16,Atlético Madrid,,Rehab,,,
ply122,Manuel,Neuer,Germany,1986-03-27,Bayern München,1.0,Goalkeeper,193.0,92.0,R
ply123,Johannes,Schenk,Germany,2003-01-13,Bayern München,35.0,Goalkeeper,191.0,,
ply124,Sven,Ulreich,Germany,1988-08-03,Bayern München,26.0,Goalkeeper,192.0,87.0,R
ply125,Alphonso,Davies,Canada,2000-11-02,Bayern München,19.0,Defender,185.0,77.0,L
ply126,Matthijs de,Ligt,Netherlands,1999-08-12,Bayern München,4.0,Defender,189.0,89.0,R
ply127,Lucas,Hernández,France,1996-02-14,Bayern München,21.0,Defender,184.0,79.0,L
ply128,Noussair,Mazraoui,Morocco,1997-11-14,Bayern München,40.0,Defender,183.0,78.0,R
ply129,Benjamin,Pavard,France,1996-03-28,Bayern München,5.0,Defender,186.0,81.0,R
ply130,Bouna,Sarr,Senegal,1992-01-31,Bayern München,20.0,Defender,178.0,71.0,R
ply131,Josip,Stanišić,Croatia,2000-04-02,Bayern München,44.0,Defender,186.0,77.0,
ply132,Dayot,Upamecano,France,1998-10-27,Bayern München,2.0,Defender,186.0,90.0,R
ply133,Leon,Goretzka,Germany,1995-02-06,Bayern München,8.0,Midfielder,189.0,82.0,R
ply134,Ryan,Gravenberch,Netherlands,2002-06-15,Bayern München,38.0,Midfielder,190.0,83.0,R
ply135,Joshua,Kimmich,Germany,1995-02-08,Bayern München,6.0,Midfielder,177.0,75.0,R
ply136,Jamal,Musiala,Germany,2003-02-26,Bayern München,42.0,Midfielder,183.0,70.0,R
ply137,Marcel,Sabitzer,Austria,1994-03-17,Bayern München,18.0,Midfielder,177.0,76.0,R
ply138,Paul,Wanner,Germany,2005-12-23,Bayern München,14.0,Midfielder,185.0,72.0,L
ply139,Eric Maxim,Choupo-Moting,Cameroon,1989-03-23,Bayern München,13.0,Forward,191.0,90.0,R
ply140,Kingsley,Coman,France,1996-06-13,Bayern München,11.0,Forward,180.0,76.0,R
ply141,Serge,Gnabry,Germany,1995-07-14,Bayern München,7.0,Forward,176.0,77.0,R
ply142,Sadio,Mané,Senegal,1992-04-10,Bayern München,17.0,Forward,174.0,69.0,R
ply143,Thomas,Müller,Germany,1989-09-13,Bayern München,25.0,Forward,185.0,76.0,R
ply144,Leroy,Sané,Germany,1996-01-11,Bayern München,10.0,Forward,183.0,80.0,L
ply145,Mathys,Tel,France,2005-04-27,Bayern München,39.0,Forward,183.0,75.0,R
ply146,Toni,Tapalović,Croatia,1980-10-10,Bayern München,,Goalkeeping,185.0,83.0,
ply147,Holger,Broich,Germany,1974-09-18,Bayern München,,Fitness,,,
ply148,Stephan,Kerth,Germany,1988-09-23,Bayern München,,Fitness,,,
ply149,Simon,Martinello,Italy,1984-11-01,Bayern München,,Fitness,,,
ply150,Peter,Schlösser,Germany,,Bayern München,,Rehab,,,
ply151,Thomas,Wilhelmi,Germany,1967-05-11,Bayern München,,Rehab,,,
ply152,Vitus,Angerer,Germany,1985-10-01,Bayern München,,Game,,,
ply153,Michael,Cuper,Germany,1985-01-08,Bayern München,,Game,,,
ply154,Maximilian,Luckner,Germany,,Bayern München,,Game,,,
ply155,Mathias,Reiter,Germany,,Bayern München,,Game,,,
ply156,Maximilian,Schwab,Germany,1988-11-28,Bayern München,,Game,,,
ply157,Giacomo,Stey,Germany,1994-03-21,Bayern München,,Game,,,
ply158,Michael,Niemeyer,Germany,1971-04-06,Bayern München,,Chief,,,
ply159,Maximilian,Pelka,Germany,1988-05-24,Bayern München,,07/2021,,,R
ply160,Göktug,Baytekin,Turkey,2004-11-20,Beşiktaş,74.0,Goalkeeper,,,
ply161,Emre,Bilgin,Turkey,2004-02-26,Beşiktaş,99.0,Goalkeeper,188.0,80.0,L
ply162,Ersin,Destanoğlu,Turkey,2001-01-01,Beşiktaş,1.0,Goalkeeper,195.0,88.0,R
ply163,Mert,Günok,Turkey,1989-03-01,Beşiktaş,34.0,Goalkeeper,196.0,92.0,R
ply164,Utku,Yuvakuran,Turkey,1997-11-02,Beşiktaş,97.0,Goalkeeper,192.0,81.0,R
ply165,Tayfur,Bingöl,Turkey,1993-01-11,Beşiktaş,,Defender,180.0,71.0,R
ply166,Halil,Duman,Turkey,2001-03-08,Beşiktaş,,Defender,,,
ply167,Arthur,Masuaku,Congo DR,1993-11-07,Beşiktaş,25.0,Defender,179.0,70.0,L
ply168,Umut,Meraş,Turkey,1995-12-20,Beşiktaş,77.0,Defender,178.0,73.0,L
ply169,,Montero,Spain,1999-01-14,Beşiktaş,4.0,Defender,185.0,76.0,L
ply170,Valentin,Rosier,France,1996-08-19,Beşiktaş,2.0,Defender,175.0,70.0,R
ply171,Romain,Saïss,Morocco,1990-03-26,Beşiktaş,26.0,Defender,188.0,80.0,L
ply172,Tayyip,Sanuç,Turkey,1999-12-17,Beşiktaş,,Defender,188.0,80.0,R
ply173,Emrecan,Uzunhan,Turkey,2001-02-26,Beşiktaş,14.0,Defender,,,
ply174,Welinton,Souza,Brazil,1989-04-10,Beşiktaş,23.0,Defender,181.0,81.0,R
ply175,Oğuzhan,Akgün,Turkey,2001-07-13,Beşiktaş,33.0,Midfielder,174.0,,L
ply176,Dele,Alli,England,1996-04-11,Beşiktaş,11.0,Midfielder,188.0,80.0,R
ply177,Gedson,Fernandes,Portugal,1999-01-09,Beşiktaş,83.0,Midfielder,184.0,71.0,R
ply178,Atiba,Hutchinson,Canada,1983-02-08,Beşiktaş,13.0,Midfielder,187.0,83.0,R
ply179,,Josef,Brazil,1989-02-11,Beşiktaş,5.0,Midfielder,188.0,82.0,R
ply180,Kerem,Kesgin,Turkey,2000-11-05,Beşiktaş,17.0,Midfielder,176.0,76.0,R
ply181,Muhayer,Oktay,Turkey,1999-04-28,Beşiktaş,45.0,Midfielder,180.0,75.0,
ply182,Demir,Tiknaz,Turkey,2004-08-17,Beşiktaş,68.0,Midfielder,,,
ply183,Salih,Uçan,Turkey,1994-01-06,Beşiktaş,8.0,Midfielder,182.0,72.0,R
ply184,Necip,Uysal,Turkey,1991-01-24,Beşiktaş,20.0,Midfielder,180.0,76.0,R
ply185,Berkay,Vardar,Azerbaijan,2003-01-14,Beşiktaş,22.0,Midfielder,,,
ply186,Tyler,Boyd,USA,1994-12-30,Beşiktaş,30.0,Forward,183.0,74.0,R
ply187,Rachid,Ghezzal,Algeria,1992-05-09,Beşiktaş,18.0,Forward,182.0,70.0,L
ply188,Jackson,Muleka,Congo DR,1999-10-04,Beşiktaş,40.0,Forward,180.0,77.0,R
ply189,Georges-Kévin,N'Koudou,France,1995-02-13,Beşiktaş,7.0,Forward,172.0,68.0,R
ply190,Nathan,Redmond,England,1994-03-06,Beşiktaş,,Forward,173.0,69.0,R
ply191,Cenk,Tosun,Turkey,1991-06-07,Beşiktaş,9.0,Forward,183.0,78.0,R
ply192,Wout,Weghorst,Netherlands,1992-08-07,Beşiktaş,10.0,Forward,197.0,84.0,R
ply193,Gregor,Kobel,Switzerland,1997-12-06,Borussia Dortmund,1.0,Goalkeeper,196.0,88.0,R
ply194,Marcel,Lotka,Poland,2001-05-25,Borussia Dortmund,35.0,Goalkeeper,190.0,85.0,R
ply195,Alexander,Meyer,Germany,1991-04-13,Borussia Dortmund,33.0,Goalkeeper,195.0,90.0,R
ply196,Luca,Unbehaun,Germany,2001-02-27,Borussia Dortmund,38.0,Goalkeeper,185.0,82.0,R
ply197,Soumaïla,Coulibaly,France,2003-10-14,Borussia Dortmund,44.0,Defender,190.0,82.0,L
ply198,Raphaël,Guerreiro,Portugal,1993-12-22,Borussia Dortmund,13.0,Defender,170.0,71.0,L
ply199,Mats,Hummels,Germany,1988-12-16,Borussia Dortmund,15.0,Defender,191.0,94.0,R
ply200,Mateu,Morey,Spain,2000-03-02,Borussia Dortmund,2.0,Defender,173.0,67.0,R
ply201,Thomas,Meunier,Belgium,1991-09-12,Borussia Dortmund,24.0,Defender,191.0,90.0,R
ply202,Felix,Passlack,Germany,1998-05-29,Borussia Dortmund,30.0,Defender,170.0,74.0,R
ply203,Tom,Rothe,Germany,2004-10-29,Borussia Dortmund,36.0,Defender,193.0,88.0,L
ply204,Nico,Schlotterbeck,Germany,1999-12-01,Borussia Dortmund,4.0,Defender,191.0,86.0,L
ply205,Nico,Schulz,Germany,1993-04-01,Borussia Dortmund,14.0,Defender,181.0,83.0,L
ply206,Niklas,Süle,Germany,1995-09-03,Borussia Dortmund,25.0,Defender,195.0,97.0,R
ply207,Jude,Bellingham,England,2003-06-29,Borussia Dortmund,22.0,Midfielder,186.0,75.0,R
ply208,Julian,Brandt,Germany,1996-05-02,Borussia Dortmund,19.0,Midfielder,185.0,83.0,R
ply209,Emre,Can,Germany,1994-01-12,Borussia Dortmund,23.0,Midfielder,186.0,86.0,R
ply210,Mahmoud,Dahoud,Germany,1996-01-01,Borussia Dortmund,8.0,Midfielder,178.0,68.0,R
ply211,Göktan,Gürpüz,Germany,2003-01-22,Borussia Dortmund,42.0,Midfielder,175.0,60.0,R
ply212,Thorgan,Hazard,Belgium,1993-03-29,Borussia Dortmund,10.0,Midfielder,175.0,71.0,R
ply213,Abdoulaye,Kamara,Guinea,2004-11-06,Borussia Dortmund,32.0,Midfielder,182.0,77.0,R
ply214,Justin,Njinmah,Germany,2000-11-15,Borussia Dortmund,49.0,Midfielder,184.0,75.0,R
ply215,Salih,Özcan,Turkey,1998-01-11,Borussia Dortmund,6.0,Midfielder,182.0,74.0,R
ply216,Antonios,Papadopoulos,Germany,1999-09-10,Borussia Dortmund,47.0,Midfielder,185.0,83.0,R
ply217,Gio,Reyna,USA,2002-11-13,Borussia Dortmund,7.0,Midfielder,185.0,79.0,R
ply218,Marius,Wolf,Germany,1995-05-27,Borussia Dortmund,17.0,Midfielder,187.0,81.0,R
ply219,Karim,Adeyemi,Germany,2002-01-18,Borussia Dortmund,27.0,Forward,177.0,68.0,L
ply220,Jamie,Bynoe-Gittens,England,2004-08-08,Borussia Dortmund,43.0,Forward,175.0,70.0,R
